episode,total_reward,step
522,250.3946420523891,326834
523,16.92805193849412,327834
524,279.9144224751701,328834
525,-36.99193785679114,329834
526,226.40008201222403,330834
527,277.96963057336586,330992
528,235.2083256956961,331992
529,234.7870132026248,332992
530,219.04814205687768,333628
531,295.29292050206766,334628
532,228.0272571643748,335628
533,249.84143014327367,336628
534,-70.56090492494127,336836
535,207.5932358349064,337141
536,234.68524506102256,338141
537,262.45331244915815,339141
538,10.783017399973048,339293
539,37.809839615050606,340293
540,229.6463080207716,341293
541,226.30682573693863,342293
542,267.6717945406147,343293
543,228.74823563408097,343433
544,262.8012626887476,344433
545,-13.971410733281305,344828
546,-31.538351183747764,344954
547,277.59315020882246,345954
548,168.0566509177373,346954
549,223.92647763538213,347954
550,-8.867742839366855,348954
551,53.05415599778294,349108
552,59.42730336099129,350108
553,139.9013145542663,350231
554,266.5459723086721,351231
555,263.4115598006854,352231
556,306.27410982149706,352468
557,277.5156654989404,353468
558,139.58851740995465,353973
559,254.4255281658124,354139
560,215.2065300113807,355139
561,15.14073373822734,355354
562,2.484278052845185,356354
563,277.2641133327812,357354
564,274.09202191904734,358354
565,235.7565349647177,358561
566,235.7735827912205,358827
567,288.0884571922635,359179
568,179.3184282676708,360179
569,216.3005681688429,361179
570,259.62253534698675,362179
571,276.67530585999395,362309
572,264.1260264079877,363309
573,79.35786897922199,363454
574,223.1704435199111,364454
575,263.4061085716774,365088
576,263.44076837964474,366088
577,255.52519320489537,366506
578,198.6892978977812,367506
579,270.06760605232216,368506
580,267.78253053755805,368601
581,235.3843778785447,369601
582,89.10415543171932,370601
583,277.6630796039241,371601
584,227.54788615025973,372601
585,197.0953643750716,372709
586,231.44057826822325,372982
587,263.6549420170654,373328
588,220.167973894087,374277
589,261.7256559403024,375277
590,264.2143521385899,376277
591,207.39697060820407,377277
592,-83.01596707320635,378277
593,249.5239305151799,379277
594,257.46206574361986,380277
595,268.07058471651214,381277
596,179.1752022940185,382277
597,23.068379298925844,383277
598,257.25614374141094,384277
599,-261.8236930808408,385277
600,-1513.943474381639,386277
601,189.39342992554424,386949
602,-1746.5509488654864,387949
603,-55.3770148937463,388949
604,-1628.4667416905402,389949
605,216.5497922003157,390949
606,245.7625185392646,391949
607,-1924.565755315388,392949
608,-1994.6453781799137,393949
609,-1607.4554709543015,394949
610,286.2842637749285,395949
611,233.74402452389523,396949
612,-690.1814012564674,397949
613,253.94364331766323,398949
614,-452.6589786901784,399949
615,-1006.919803391762,400949
616,215.7248137249689,401377
617,220.40380836166247,401710
618,230.84858476042427,402710
619,237.5891383523128,403710
620,237.80969212082007,404710
621,246.6480699152012,405710
622,221.0342631374287,406710
623,280.036596342764,407710
624,231.2198845729672,408710
625,259.11143278569654,409710
626,58.01293668398792,410710
627,217.1368928096188,411710
628,48.72762150384613,412218
629,270.46887292339125,413218
630,243.41381254862915,413486
631,258.4032812036128,413997
632,255.3103562053859,414358
633,250.0477340146325,414611
634,242.6844613466032,415611
635,244.1718753720249,416611
636,229.14798211428763,416905
637,252.94017798419927,417905
638,251.6211375176804,418905
639,251.98792887834392,419034
640,206.4705322903752,420034
641,245.63889581419727,421034
642,128.07745687146604,422034
643,180.4493244115391,422319
644,256.84235002097944,422573
645,222.739158154772,423573
646,235.42926577087164,424573
647,263.7176932522145,425573
648,251.08920196235653,426573
649,136.23822977985452,427573
650,228.03458490925448,428034
651,230.15168317214028,429034
652,195.7860034258109,430034
653,231.5267963843322,431034
654,165.1828112985312,432034
655,147.67100198941225,432945
656,237.89863462359864,433555
657,222.7468308394931,434555
658,157.19774633203363,435555
659,279.3050001123153,436555
660,225.47900191469788,437555
661,-115.46047202798688,438555
662,225.9671927230058,439080
663,226.68695956534333,440080
664,231.08501747644272,441009
665,238.7803404404241,442009
666,214.6362270464354,443009
667,229.7703069228033,444009
668,213.2229133523484,445009
669,-27.62294613607412,446009
670,210.40634964806247,447009
671,218.9723713131188,448009
672,173.24601128473216,449009
673,110.98938566319634,450009
674,183.82751826404183,451009
675,167.38306475040622,452009
676,206.98855546047807,453009
677,-101.22993431600813,454006
678,199.07917133314143,455006
679,212.7127451025465,456006
