episode,total_reward,step
152,-0.0127706474497467,152848
153,-0.0132866838421262,153847
154,-0.0136164978633239,154846
155,-0.0138578171711032,155845
156,-0.0138504270351699,156844
157,-0.0128050983158233,157843
158,-0.0138966035171664,158842
159,-0.01352517844509,159841
160,-0.0138850582605306,160840
161,-0.0128684361014193,161839
162,-0.0302097642018729,162838
163,-0.0136750008293241,163837
164,-0.19628146392052,164836
165,-0.1908314448852278,165835
166,-0.1907648001291962,166834
167,-0.1908306225518989,167833
168,-0.1840639337101818,168832
169,-0.1936288404435673,169831
170,-0.1973249750492193,170830
171,-0.1615516932081069,171829
172,-0.0342460183077164,172828
173,-0.0699794818102163,173827
174,-0.0752833996082443,174826
175,-0.0792653068844946,175825
176,-0.0798927360448631,176824
177,-0.0859633565213697,177823
178,-0.1057985215966196,178822
179,-0.0478280339420832,179821
180,-0.0493262911741639,180820
181,-0.0496298009470968,181819
182,-0.0525278097514111,182818
183,-0.1144786888152919,183817
184,-0.114536147044811,184816
185,-0.1145762933609264,185815
186,-0.1148031215773947,186814
187,-0.1154368409858022,187813
188,-0.1246084921197558,188812
189,-0.1196628223366985,189811
190,-0.1200722953260409,190810
191,-0.1199875997503955,191809
192,-0.1555946903813182,192808
193,-0.1555765921241568,193807
194,-0.1539733878840359,194806
195,-0.1545596922190025,195805
196,-0.1542002872122967,196804
197,-0.1547630339646019,197803
198,-0.154531963113909,198802
199,-0.1540774859479031,199801
200,-0.0412670521930971,200800
201,-0.0923288774609751,201799
202,-0.1472310186358678,202798
203,-0.1474559089722439,203797
204,-0.1472181650651835,204796
205,-0.1477149748828696,205795
206,-0.1472608854112562,206794
207,-0.2106885409479741,207793
208,-0.1244255952157831,208792
209,-0.1237966637859361,209791
210,-0.1229077925004813,210790
211,-0.1264644069293883,211789
212,-0.1236371686548411,212788
213,-0.1228575370058012,213787
214,-0.1264698466555881,214786
215,-0.1228731341818253,215785
216,-0.1228530311193424,216784
217,-0.1261798524816414,217783
218,-0.1228718048528152,218782
219,-0.1228665584823423,219781
220,-0.1236449501349297,220780
221,-0.1251359037028814,221779
222,-0.1659646370006893,222778
223,-0.1684544355068106,223777
224,-0.167698679431792,224776
225,-0.1686150592677644,225775
226,-0.16602463538204,226774
227,-0.1698466320361005,227773
228,-0.1659793150505908,228772
229,-0.1660650820808764,229771
230,-0.1659672217349352,230770
231,-0.1690511662378862,231769
232,-0.1660005299260389,232768
233,-0.1670980836378784,233767
234,-0.1659835586612371,234766
235,-0.1704846390356378,235765
236,-0.167067315600959,236764
237,-0.1669966707265928,237763
238,-0.1666097803124021,238762
239,-0.1660483512910678,239761
240,-0.1696858708943187,240760
241,-0.1665786431751819,241759
242,-0.1659954352816635,242758
243,-0.1660437837979115,243757
244,-0.1660361650619941,244756
245,-0.1675369594450619,245755
246,-0.1662832777539542,246754
247,-0.1660552919133551,247753
248,-0.1666963626857121,248752
249,-0.1664672559582246,249751
250,-0.1676426688892164,250750
251,-0.1675779211349785,251749
252,-0.1669876359816533,252748
253,-0.1687633427396277,253747
254,-0.1660140916572401,254746
255,-0.1686629752346536,255745
256,-0.166128952551097,256744
257,-0.1660718762020328,257743
258,-0.1692180874167904,258742
259,-0.1694500864123313,259741
260,-0.1660265765335301,260740
261,-0.1660382737667244,261739
262,-0.1669798968887759,262738
263,-0.1660603774403759,263737
264,-0.1686298067298557,264736
265,-0.1674752401575336,265735
266,-0.1663311384522601,266734
267,-0.1659868421192742,267733
268,-0.1683610914431982,268732
269,-0.1659726005729813,269731
270,-0.1685669872419369,270730
271,-0.1669565906392498,271729
272,-0.166189318915925,272728
273,-0.1660256859986368,273727
274,-0.1661239549437475,274726
275,-0.1659749568356451,275725
276,-0.1659750765561885,276724
277,-0.1659652533341326,277723
278,-0.1671492736568174,278722
279,-0.1661146982761554,279721
280,-0.1660001053358199,280720
281,-0.1660686927438632,281719
282,-0.1701754748408959,282718
283,-0.1667243449231407,283717
284,-0.1675297970963243,284716
285,-0.169208088714225,285715
286,-0.1661839755447415,286714
287,-0.1663985610109217,287713
288,-0.1669863095631186,288712
289,-0.2739596642269248,289711
290,-0.1549850156192104,290710
291,-0.1553688099736002,291709
292,-0.1553158655141256,292708
293,-0.1554765935596737,293707
294,-0.1556159675341309,294706
295,-0.1543947227966765,295705
296,-0.1616312355591843,296704
297,-0.1570709210814395,297703
298,-0.1552375868184836,298702
299,-0.1600192519786331,299701
300,-0.1593450517099228,300700
301,-0.1592577260095528,301699
302,-0.1572277889187601,302698
303,-0.1538854439905231,303697
304,-0.158446882683086,304696
305,-0.157724823893733,305695
306,-0.1583740550061833,306694
307,-0.1584479713013663,307693
308,-0.1569852889534657,308692
309,-0.1584472356180412,309691
310,-0.1584951160297642,310690
311,-0.1580647570041693,311689
312,-0.1584572198811511,312688
313,-0.1584711640034447,313687
314,-0.1584877834116015,314686
315,-0.1560757925422062,315685
316,-0.1581869107766931,316684
317,-0.1566200402956644,317683
318,-0.1584954638463573,318682
319,-0.1541471080911828,319681
320,-0.1550741472862143,320680
321,-0.1548469173343539,321679
322,-0.1549232464813426,322678
323,-0.1585034203403913,323677
324,-0.1584614211288112,324676
325,-0.1534213224929601,325675
326,-0.1579022999126767,326674
327,-0.1582027480989681,327673
328,-0.1573485676004247,328672
329,-0.1540403231646238,329671
330,-0.1585043219241474,330670
331,-0.1584864596472878,331669
332,-0.1584793676041412,332668
333,-0.1584504246968322,333667
334,-0.1577814158589053,334666
335,-0.1583816046034368,335665
336,-0.1578720398532324,336664
337,-0.1567547947579227,337663
338,-0.1579845710986207,338662
339,-0.1538976734732279,339661
340,-0.1583592085557606,340660
341,-0.1584437025856039,341659
342,-0.0023601412303667,342658
343,-0.0036947631359414,343657
344,-0.0038771189109614,344656
345,-0.0038206458526336,345655
346,-0.0037004458919285,346654
347,-0.0039960709895684,347653
348,-0.0041269336054041,348652
349,-0.0040976581391983,349651
350,-0.0040537750040869,350650
351,-0.0037162804849228,351649
352,-0.0040286400997898,352648
353,-0.0039545475976144,353647
354,-0.0039768265032402,354646
355,-0.003855447693153,355645
356,-0.0040323747036543,356644
357,-0.0039414102561268,357643
358,-0.0037999367282307,358642
359,-0.0141755114505471,359641
360,-0.0140788726068969,360640
361,-0.0135064967774127,361639
362,-0.0133517094453367,362638
363,-0.0135002242247742,363637
364,-0.0134798525625292,364636
365,-0.0132113824686293,365635
366,-0.0132264982227353,366634
367,-0.0133631487852244,367633
368,-0.013376598563166,368632
369,-0.0133835903502987,369631
370,-0.0132710904823349,370630
371,-0.0132127244785753,371629
372,-0.0132695821121182,372628
373,-0.0134304357808236,373627
374,-0.0132102410757802,374626
375,-0.0134224436870576,375625
376,-0.0132588304864712,376624
377,-0.0133817827763494,377623
378,-0.0133829904407175,378622
379,-0.0134475485802575,379621
380,-0.0132195001953982,380620
381,-0.0133800361235875,381619
382,-0.0133854523131145,382618
383,-0.0134018005511217,383617
384,-0.0133881073179297,384616
385,-0.0134190220988004,385615
386,-0.0132101844263547,386614
387,-0.0134140011693155,387613
388,-0.0133698430945141,388612
389,-0.0132443558280493,389611
390,-0.0132138350544426,390610
391,-0.0132768064542967,391609
392,-0.0132356146980025,392608
393,-0.0133639904066317,393607
394,-0.0133301802148638,394606
395,-0.0132486218354845,395605
396,-0.0132232681550424,396604
397,-0.0134185851056534,397603
398,-0.0132102886567132,398602
399,-0.0132681751133497,399601
400,-0.0134342589605278,400600
401,-0.0132223393603792,401599
402,-0.0133855895527529,402598
403,-0.0132859729704238,403597
404,-0.0133185507265449,404596
405,-0.0134197195297237,405595
406,-0.0133671408890415,406594
407,-0.0132128550584846,407593
408,-0.0134994084732302,408592
409,-0.0133509838834981,409591
410,-0.0132348368617908,410590
411,-0.0132777428521694,411589
412,-0.0133209022441523,412588
413,-0.013389575666818,413587
414,-0.013385597312881,414586
415,-0.0133835380063871,415585
416,-0.0132143157980006,416584
417,-0.0134826931366955,417583
418,-0.013348704966674,418582
419,-0.0134811779658967,419581
420,-0.0134094917938198,420580
421,-0.0134187343270503,421579
422,-0.0133506807358918,422578
423,-0.013381675395203,423577
424,-0.0133102936352696,424576
425,-0.0133873554993347,425575
426,-0.0134281245915401,426574
427,-0.0134430581071011,427573
428,-0.01322552348426,428572
429,-0.0132325043014877,429571
430,-0.0134310430327193,430570
431,-0.0134676521064394,431569
432,-0.0132728386119743,432568
433,-0.0135182563547286,433567
434,-0.0134295193415041,434566
435,-0.0134888690276374,435565
436,-0.0133628071452721,436564
437,-0.0133688177572949,437563
438,-0.0133897894903503,438562
439,-0.013407349998234,439561
440,-0.0134036907921309,440560
441,-0.013412597875112,441559
442,-0.0132298449596448,442558
443,-0.0133574220555024,443557
444,-0.0132146133470449,444556
445,-0.0132398313945734,445555
446,-0.0134879041373249,446554
447,-0.0134044286343737,447553
448,-0.0133787030466636,448552
449,-0.0135194272953788,449551
450,-0.0134257511430376,450550
451,-0.0133633042096141,451549
452,-0.0134802223417242,452548
453,-0.0135132793794381,453547
454,-0.0134097033723787,454546
455,-0.0133775715376961,455545
456,-0.0134078876402053,456544
457,-0.0133808228095514,457543
458,-0.0134055863442752,458542
459,-0.0134279935232515,459541
460,-0.0132557989661634,460540
461,-0.013494195949148,461539
462,-0.0133648114427727,462538
463,-0.0132256184897739,463537
464,-0.0135172694741944,464536
465,-0.0133959648487717,465535
466,-0.0133962000444467,466534
467,-0.0132158547632548,467533
468,-0.0133979095484304,468532
469,-0.013428833375537,469531
470,-0.0132199661217339,470530
471,-0.0133886978497545,471529
472,-0.0132123252048636,472528
473,-0.0133830455722579,473527
474,-0.0134288628210973,474526
475,-0.0132873249914904,475525
476,-0.0135222676965786,476524
477,-0.0133894498501704,477523
478,-0.0134086124125445,478522
479,-0.0135225846823954,479521
480,-0.0135215603602553,480520
481,-0.0133842165947782,481519
482,-0.0134178286807978,482518
483,-0.0132169809810206,483517
484,-0.0132168747731929,484516
485,-0.0133863263756342,485515
486,-0.013381702270856,486514
487,-0.0132189913940414,487513
488,-0.0134528951157102,488512
489,-0.0134242212754601,489511
490,-0.0132235517830041,490510
491,-0.0134065032136058,491509
492,-0.0132678077828207,492508
493,-0.0132907738978162,493507
494,-0.0134994597596435,494506
495,-0.0133608862391738,495505
496,-0.0134654455013492,496504
497,-0.0132227740690975,497503
498,-0.0133782920083516,498502
499,-0.01330262922951488,499501
