episode,total_reward,step
489,71.09645208753739,95317
490,-14.501296202088614,95450
491,-9.152146273318728,95582
492,-8.491006014754998,95716
493,-17.27281269427514,95893
494,-8.106713880236184,95992
495,-9.19191931240582,96103
496,-20.873154338157487,96248
497,73.60952054151826,96348
498,-13.554857266348796,96418
499,-12.25756663829539,96486
500,-10.880658496004507,96622
501,-8.504270216580254,96723
502,-8.200140538023637,96825
503,73.67585253431241,96926
504,-16.194036424676,97029
505,-5.5595103292213945,97162
506,-8.40120016824255,97260
507,-16.799489736524368,97364
508,-19.919898620061304,97465
509,-5.907089517828232,97613
510,-22.76772998609469,97811
511,-16.844817395768807,97925
512,83.23442335321724,98055
513,71.37069445445661,98159
514,-9.399211930391902,98292
515,73.30009815921288,98401
516,-12.483255308160391,98579
517,-10.800014475837342,98750
518,-15.518439473536828,98877
519,-9.30860102871079,98978
520,-10.232575480863844,99102
521,-10.252884214422997,99197
522,73.36090630282848,99333
523,-8.46642416412043,99432
524,-8.800782021518343,99502
525,73.84201129996478,99635
526,72.12960289010013,99735
527,-11.257202252733093,99840
528,-8.598133024164904,99991
529,-20.51580340104569,100092
530,-11.836463929462235,100194
531,-22.94892579719584,100293
532,-10.53194195924912,100397
533,-10.935904594397524,100534
534,-8.550494861418553,100642
535,-21.98993716131956,100749
536,-14.45841123263702,100874
537,-8.922531470053231,100977
538,72.86505945098382,101105
539,-15.55842160142661,101205
540,-8.30139793159891,101303
541,-16.542413512958746,101439
542,-19.71305951755416,101566
543,74.2908158392931,101666
544,-10.254721144039324,101791
545,-8.040984186928933,101897
546,-9.133096472615494,102024
547,-10.624308477357967,102158
548,-9.041252271016972,102330
549,-16.934053788809965,102496
550,71.2396640130173,102622
551,-36.565158573330926,102749
552,-11.285781566032702,102871
553,-9.189469845405013,102942
554,-7.746549559709533,103068
555,74.40507268020353,103170
556,-5.717823628822546,103294
557,-8.37180905328467,103388
558,71.63895638053339,103515
559,-10.014311744655627,103654
560,-8.53054667608074,103752
561,-5.366080872831158,103852
562,-13.61687885595295,103950
563,-5.4889725094142685,104072
564,-22.780305682208567,104201
565,-8.478920835502839,104298
566,63.36439901390913,104394
567,-9.499807890848084,104522
568,-9.62047343734876,104649
569,73.7386148035105,104747
570,-10.08879892194672,104874
571,-9.576679629648204,104985
572,92.31539424602764,105152
573,71.50324442662608,105314
574,71.9496214035034,105443
575,71.91565263786177,105567
576,-7.835778926543613,105701
577,-13.117931738710343,105831
578,-13.52506922073865,105924
579,-8.775582013293505,106054
580,-23.954593622114466,106179
581,-12.631404336737408,106286
582,-8.072647365161526,106392
583,-21.422561228627863,106500
584,-15.083643716767895,106607
585,-18.730987497835883,106714
586,-7.578386722020568,106814
587,-9.127257890917562,106914
588,-7.343104499692255,107041
589,72.850802081774,107145
590,-12.361463889556664,107277
591,72.91932968826995,107388
592,-13.151981402191351,107520
593,-22.91086367187264,107649
594,-7.607031278929131,107758
595,-8.04919381788111,107870
596,-13.701717509920758,107979
597,-15.17586264712033,108079
598,-15.142618125774206,108179
599,-9.390260262433566,108277
600,-12.080375493239798,108373
601,-18.871662969455883,108507
602,-7.788874546776956,108629
603,-10.079896503605314,108733
604,-21.116071997603992,108857
605,-12.210766151030958,108988
606,-16.72959664392235,109168
607,-10.27294554825619,109273
608,-15.71229911621688,109353
609,-6.34452297438561,109459
610,-9.82054518173097,109564
611,-21.088822287953874,109670
612,-12.015054600449451,109810
613,-15.514980997762832,109992
614,-12.3314426330719,110203
615,-9.53091058858075,110377
616,-8.325098651309604,110484
617,-14.787066618707929,110688
618,-15.15178118669885,111687
619,-9.557277682898226,111890
620,-21.143878829449587,112062
621,-14.33854366345947,112196
622,-16.397006011185194,112324
623,-16.53513926942535,112428
624,-22.3251729462282,112559
625,-8.342729340196696,112697
626,-12.553677856886404,112894
627,-9.690876871738816,113092
628,-14.755386751577172,113222
629,-14.510635345384756,113348
630,-13.409599951537142,113455
631,-8.408849061557694,113572
632,-14.150184666442335,113762
633,-17.81456895900136,113905
634,-25.58422495674932,114043
635,-15.111451758882335,114220
636,-15.051252244693384,114401
637,-21.52375821761096,114571
638,-12.553436111781576,114780
639,-18.862065508310693,114900
640,-8.972719295934297,115078
641,-14.43193846695413,115259
642,-12.933815575801944,115380
643,-13.583403991792478,115508
644,-9.586798212453248,115690
645,-17.664262133997287,115857
646,-13.375958645905136,116038
647,-25.4087919230386,116205
648,-9.695398034205644,116403
649,-12.617457625180412,116594
650,-22.399382701706543,116857
651,-20.729196690131825,116990
652,-19.54422294813907,117173
653,-30.98448647755149,117348
654,-9.471290821023594,117455
655,-17.718993098206237,117576
656,-12.235118775808846,117698
657,-12.57465105259249,117829
658,-9.20281651999188,117945
659,-20.953200147983743,118075
660,-8.974817562604306,118243
661,-28.43908338349708,118495
662,-9.362970861728398,118669
663,-24.183609572655897,118844
664,-11.369550809498604,118955
665,-8.100864576911201,119159
666,-14.540814138027294,119332
667,-21.95090722074154,119526
668,-24.08496659420052,119715
669,-8.508404159139415,119904
670,-19.335763971402287,120164
671,-15.639881205791896,120377
672,-22.892833740439524,120571
673,-17.348864808051317,120744
674,-17.624425024605344,120915
675,-15.941323515924978,121050
676,-19.99986764872816,121234
677,-20.41029099910161,121478
678,-8.720477153712869,121732
679,-14.672068534800909,121932
680,-11.305296168870504,122102
681,-15.772916239643424,122235
682,-16.813048498373206,122346
683,-12.52604885141364,122492
684,-12.010363289069693,122629
685,-15.006764778960306,122742
686,-16.075230053055144,122888
687,-9.32565968628922,123078
688,-12.791046908258648,123190
689,-10.185946994969076,123369
690,-21.6126030532104,123500
691,-12.324251520447003,123609
692,-15.728219084828291,123719
693,-13.964270616208434,123853
694,-17.431623805291988,123964
695,-12.017791795321571,124264
696,-17.614016636646454,124398
697,-16.396236486720518,124508
698,-12.623809457890136,124678
699,-11.804926628762978,124816
700,-27.15653021444271,124992
701,-9.011861342645483,125167
702,-8.769548485444373,125312
